,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,spread
11201,0,560000,STARFRUIT,5065,28,,,,,5068,2,5071.0,2.0,5072.0,26.0,5066.5,0.0,3
11202,0,560100,STARFRUIT,5064,25,,,,,5071,25,,,,,5067.5,0.0,7
11205,0,560200,STARFRUIT,5065,6,5064.0,26.0,,,5071,28,,,,,5068.0,0.0,6
11207,0,560300,STARFRUIT,5064,26,,,,,5071,26,,,,,5067.5,0.0,7
11209,0,560400,STARFRUIT,5064,23,,,,,5071,23,,,,,5067.5,0.0,7
11210,0,560500,STARFRUIT,5066,2,5065.0,29.0,,,5071,2,5072.0,27.0,,,5068.5,0.0,5
11213,0,560600,STARFRUIT,5064,20,,,,,5071,20,,,,,5067.5,0.0,7
11215,0,560700,STARFRUIT,5065,5,5064.0,28.0,,,5071,28,,,,,5068.0,0.0,6
11217,0,560800,STARFRUIT,5065,1,5064.0,21.0,,,5071,22,,,,,5068.0,0.0,6
11218,0,560900,STARFRUIT,5065,30,,,,,5072,30,,,,,5068.5,0.0,7
11221,0,561000,STARFRUIT,5065,22,,,,,5072,22,,,,,5068.5,0.0,7
11223,0,561100,STARFRUIT,5064,29,,,,,5069,1,5071.0,29.0,,,5066.5,0.0,5
11225,0,561200,STARFRUIT,5064,29,,,,,5065,5,5071.0,29.0,,,5064.5,0.0,1
11226,0,561300,STARFRUIT,5064,22,,,,,5069,7,5071.0,22.0,,,5066.5,0.0,5
11229,0,561400,STARFRUIT,5065,1,5064.0,24.0,,,5071,25,,,,,5068.0,0.0,6
11231,0,561500,STARFRUIT,5064,20,,,,,5071,20,,,,,5067.5,0.0,7
11233,0,561600,STARFRUIT,5064,24,,,,,5069,3,5071.0,24.0,,,5066.5,0.0,5
11234,0,561700,STARFRUIT,5065,2,5064.0,20.0,,,5071,22,,,,,5068.0,0.0,6
11237,0,561800,STARFRUIT,5064,29,,,,,5071,29,,,,,5067.5,0.0,7
11239,0,561900,STARFRUIT,5063,31,,,,,5070,31,,,,,5066.5,0.0,7
11241,0,562000,STARFRUIT,5063,29,,,,,5070,29,,,,,5066.5,0.0,7
11242,0,562100,STARFRUIT,5063,23,,,,,5070,23,,,,,5066.5,0.0,7
11245,0,562200,STARFRUIT,5063,26,,,,,5068,7,5070.0,26.0,,,5065.5,0.0,5
11247,0,562300,STARFRUIT,5063,20,,,,,5068,2,5070.0,20.0,,,5065.5,0.0,5
11249,0,562400,STARFRUIT,5063,24,,,,,5068,1,5070.0,24.0,,,5065.5,0.0,5
11250,0,562500,STARFRUIT,5064,5,5063.0,22.0,,,5070,22,,,,,5067.0,0.0,6
11253,0,562600,STARFRUIT,5063,31,,,,,5070,31,,,,,5066.5,0.0,7
11255,0,562700,STARFRUIT,5065,3,5064.0,22.0,,,5070,2,5071.0,20.0,,,5067.5,0.0,5
11257,0,562800,STARFRUIT,5063,28,,,,,5070,28,,,,,5066.5,0.0,7
11258,0,562900,STARFRUIT,5063,2,5062.0,24.0,,,5069,24,,,,,5066.0,0.0,6
11260,0,563000,STARFRUIT,5063,25,,,,,5070,25,,,,,5066.5,0.0,7
11263,0,563100,STARFRUIT,5068,1,5063.0,24.0,,,5070,24,,,,,5069.0,0.0,2
11264,0,563200,STARFRUIT,5068,1,5064.0,1.0,5063.0,21.0,5070,21,,,,,5069.0,0.0,2
11266,0,563300,STARFRUIT,5063,21,,,,,5068,5,5070.0,21.0,,,5065.5,0.0,5
11268,0,563400,STARFRUIT,5063,1,5062.0,30.0,,,5069,31,,,,,5066.0,0.0,6
11271,0,563500,STARFRUIT,5063,2,5062.0,22.0,,,5069,2,5070.0,22.0,,,5066.0,0.0,6
11272,0,563600,STARFRUIT,5063,1,5062.0,27.0,,,5069,28,,,,,5066.0,0.0,6
11274,0,563700,STARFRUIT,5062,29,,,,,5069,29,,,,,5065.5,0.0,7
11276,0,563800,STARFRUIT,5062,28,,,,,5068,1,5069.0,27.0,,,5065.0,0.0,6
11279,0,563900,STARFRUIT,5068,1,5062.0,23.0,,,5069,23,,,,,5068.5,0.0,1
11280,0,564000,STARFRUIT,5062,29,,,,,5069,29,,,,,5065.5,0.0,7
11282,0,564100,STARFRUIT,5062,25,,,,,5069,25,,,,,5065.5,0.0,7
11284,0,564200,STARFRUIT,5063,24,,,,,5070,25,,,,,5066.5,0.0,7
11287,0,564300,STARFRUIT,5063,26,,,,,5070,26,,,,,5066.5,0.0,7
11288,0,564400,STARFRUIT,5063,29,,,,,5070,29,,,,,5066.5,0.0,7
11290,0,564500,STARFRUIT,5064,26,,,,,5069,1,5070.0,2.0,5071.0,24.0,5066.5,0.0,5
11292,0,564600,STARFRUIT,5069,1,5063.0,22.0,,,5070,22,,,,,5069.5,0.0,1
11295,0,564700,STARFRUIT,5063,23,,,,,5068,6,5070.0,23.0,,,5065.5,0.0,5
11296,0,564800,STARFRUIT,5064,4,5063.0,29.0,,,5070,29,,,,,5067.0,0.0,6
11298,0,564900,STARFRUIT,5063,25,,,,,5070,25,,,,,5066.5,0.0,7
11300,0,565000,STARFRUIT,5068,1,5062.0,23.0,,,5070,23,,,,,5069.0,0.0,2
11303,0,565100,STARFRUIT,5062,28,,,,,5069,28,,,,,5065.5,0.0,7
11304,0,565200,STARFRUIT,5063,23,,,,,5068,4,5069.0,2.0,5070.0,22.0,5065.5,0.0,5
11307,0,565300,STARFRUIT,5063,4,5062.0,21.0,,,5069,21,,,,,5066.0,0.0,6
11309,0,565400,STARFRUIT,5062,27,,,,,5069,27,,,,,5065.5,0.0,7
11311,0,565500,STARFRUIT,5063,6,5062.0,26.0,,,5069,26,,,,,5066.0,0.0,6
11312,0,565600,STARFRUIT,5062,23,,,,,5068,1,5069.0,22.0,,,5065.0,0.0,6
11315,0,565700,STARFRUIT,5062,1,5061.0,23.0,,,5068,24,,,,,5065.0,0.0,6
11317,0,565800,STARFRUIT,5061,29,,,,,5062,1,5068.0,29.0,,,5061.5,0.0,1
11319,0,565900,STARFRUIT,5061,26,,,,,5067,2,5068.0,24.0,,,5064.0,0.0,6
11320,0,566000,STARFRUIT,5061,2,5060.0,26.0,,,5067,28,,,,,5064.0,0.0,6
11323,0,566100,STARFRUIT,5061,6,5060.0,24.0,,,5067,26,,,,,5064.0,0.0,6
11325,0,566200,STARFRUIT,5060,25,,,,,5067,25,,,,,5063.5,0.0,7
11327,0,566300,STARFRUIT,5061,2,5060.0,22.0,,,5067,24,,,,,5064.0,0.0,6
11328,0,566400,STARFRUIT,5060,22,,,,,5067,22,,,,,5063.5,0.0,7
11331,0,566500,STARFRUIT,5060,21,,,,,5067,21,,,,,5063.5,0.0,7
11333,0,566600,STARFRUIT,5061,6,5060.0,27.0,,,5067,27,,,,,5064.0,0.0,6
11335,0,566700,STARFRUIT,5061,30,,,,,5068,30,,,,,5064.5,0.0,7
11336,0,566800,STARFRUIT,5065,5,5062.0,3.0,5061.0,31.0,5068,31,,,,,5066.5,0.0,3
11339,0,566900,STARFRUIT,5062,9,5061.0,21.0,,,5068,23,,,,,5065.0,0.0,6
11341,0,567000,STARFRUIT,5062,2,5061.0,30.0,,,5068,30,,,,,5065.0,0.0,6
11343,0,567100,STARFRUIT,5067,1,5062.0,8.0,5061.0,31.0,5068,31,,,,,5067.5,0.0,1
11344,0,567200,STARFRUIT,5060,25,,,,,5067,25,,,,,5063.5,0.0,7
11347,0,567300,STARFRUIT,5060,23,,,,,5065,6,5067.0,23.0,,,5062.5,0.0,5
11349,0,567400,STARFRUIT,5061,8,5060.0,22.0,,,5067,22,,,,,5064.0,0.0,6
11350,0,567500,STARFRUIT,5062,7,5061.0,28.0,,,5068,28,,,,,5065.0,0.0,6
11353,0,567600,STARFRUIT,5061,21,,,,,5068,21,,,,,5064.5,0.0,7
11355,0,567700,STARFRUIT,5061,23,,,,,5068,23,,,,,5064.5,0.0,7
11357,0,567800,STARFRUIT,5067,1,5061.0,30.0,,,5068,30,,,,,5067.5,0.0,1
11358,0,567900,STARFRUIT,5061,32,,,,,5068,32,,,,,5064.5,0.0,7
11361,0,568000,STARFRUIT,5061,30,,,,,5066,1,5067.0,2.0,5068.0,28.0,5063.5,0.0,5
11363,0,568100,STARFRUIT,5061,27,,,,,5067,1,5068.0,26.0,,,5064.0,0.0,6
11365,0,568200,STARFRUIT,5060,29,,,,,5067,29,,,,,5063.5,0.0,7
11366,0,568300,STARFRUIT,5061,26,,,,,5068,26,,,,,5064.5,0.0,7
11369,0,568400,STARFRUIT,5067,1,5061.0,22.0,,,5068,22,,,,,5067.5,0.0,1
11371,0,568500,STARFRUIT,5061,30,,,,,5068,30,,,,,5064.5,0.0,7
11373,0,568600,STARFRUIT,5061,22,,,,,5064,5,5066.0,4.0,5068.0,22.0,5062.5,0.0,3
11374,0,568700,STARFRUIT,5061,21,,,,,5068,21,,,,,5064.5,0.0,7
11377,0,568800,STARFRUIT,5062,7,5061.0,31.0,,,5067,1,5068.0,30.0,,,5064.5,0.0,5
11379,0,568900,STARFRUIT,5060,2,5059.0,23.0,,,5064,4,5066.0,25.0,,,5062.0,0.0,4
11381,0,569000,STARFRUIT,5060,28,,,,,5065,8,5067.0,28.0,,,5062.5,0.0,5
11382,0,569100,STARFRUIT,5061,1,5060.0,23.0,,,5067,23,,,,,5064.0,0.0,6
11385,0,569200,STARFRUIT,5061,1,5060.0,23.0,,,5067,1,5068.0,23.0,,,5064.0,0.0,6
11387,0,569300,STARFRUIT,5066,1,5061.0,2.0,5060.0,22.0,5067,24,,,,,5066.5,0.0,1
11389,0,569400,STARFRUIT,5060,29,,,,,5067,29,,,,,5063.5,0.0,7
11390,0,569500,STARFRUIT,5065,2,5061.0,9.0,5060.0,21.0,5067,1,5068.0,21.0,,,5066.0,0.0,2
11393,0,569600,STARFRUIT,5060,26,,,,,5061,1,5067.0,26.0,,,5060.5,0.0,1
11395,0,569700,STARFRUIT,5061,2,5060.0,22.0,,,5067,22,,,,,5064.0,0.0,6
11397,0,569800,STARFRUIT,5060,23,,,,,5061,1,5067.0,23.0,,,5060.5,0.0,1
11398,0,569900,STARFRUIT,5061,1,5060.0,24.0,,,5067,1,5068.0,24.0,,,5064.0,0.0,6
11401,0,570000,STARFRUIT,5065,3,5060.0,20.0,,,5067,20,,,,,5066.0,0.0,2
11403,0,570100,STARFRUIT,5060,1,5059.0,25.0,,,5066,26,,,,,5063.0,0.0,6
11405,0,570200,STARFRUIT,5060,7,5059.0,24.0,,,5066,25,,,,,5063.0,0.0,6
11406,0,570300,STARFRUIT,5066,1,5061.0,7.0,5060.0,26.0,5067,26,,,,,5066.5,0.0,1
11409,0,570400,STARFRUIT,5060,21,,,,,5067,21,,,,,5063.5,0.0,7
11411,0,570500,STARFRUIT,5060,28,,,,,5067,28,,,,,5063.5,0.0,7
11413,0,570600,STARFRUIT,5066,8,5061.0,30.0,,,5068,30,,,,,5067.0,0.0,2
11414,0,570700,STARFRUIT,5061,24,,,,,5068,24,,,,,5064.5,0.0,7
11417,0,570800,STARFRUIT,5062,8,5061.0,27.0,,,5068,27,,,,,5065.0,0.0,6
11419,0,570900,STARFRUIT,5066,1,5062.0,3.0,5060.0,20.0,5068,20,,,,,5067.0,0.0,2
11421,0,571000,STARFRUIT,5061,25,,,,,5066,8,5068.0,25.0,,,5063.5,0.0,5
11422,0,571100,STARFRUIT,5061,25,,,,,5066,2,5068.0,25.0,,,5063.5,0.0,5
11425,0,571200,STARFRUIT,5062,2,5061.0,23.0,,,5067,1,5068.0,22.0,,,5064.5,0.0,5
11427,0,571300,STARFRUIT,5062,25,,,,,5068,1,5069.0,24.0,,,5065.0,0.0,6
11429,0,571400,STARFRUIT,5067,1,5062.0,26.0,,,5069,26,,,,,5068.0,0.0,2
11430,0,571500,STARFRUIT,5062,27,,,,,5063,1,5069.0,27.0,,,5062.5,0.0,1
11433,0,571600,STARFRUIT,5065,4,5062.0,26.0,,,5067,8,5069.0,26.0,,,5066.0,0.0,2
11435,0,571700,STARFRUIT,5062,29,,,,,5068,1,5069.0,28.0,,,5065.0,0.0,6
11436,0,571800,STARFRUIT,5062,28,,,,,5069,28,,,,,5065.5,0.0,7
11438,0,571900,STARFRUIT,5065,6,5062.0,30.0,,,5067,8,5068.0,1.0,5069.0,29.0,5066.0,0.0,2
11440,0,572000,STARFRUIT,5062,29,,,,,5069,29,,,,,5065.5,0.0,7
11443,0,572100,STARFRUIT,5062,29,,,,,5069,29,,,,,5065.5,0.0,7
11444,0,572200,STARFRUIT,5063,1,5062.0,25.0,,,5069,26,,,,,5066.0,0.0,6
11446,0,572300,STARFRUIT,5063,31,,,,,5064,1,5068.0,6.0,5070.0,31.0,5063.5,0.0,1
11448,0,572400,STARFRUIT,5064,4,5063.0,23.0,,,5070,23,,,,,5067.0,0.0,6
11451,0,572500,STARFRUIT,5069,1,5064.0,30.0,,,5071,30,,,,,5070.0,0.0,2
11452,0,572600,STARFRUIT,5064,27,,,,,5071,27,,,,,5067.5,0.0,7
11454,0,572700,STARFRUIT,5064,20,,,,,5070,2,5072.0,20.0,,,5067.0,0.0,6
11456,0,572800,STARFRUIT,5065,23,,,,,5072,23,,,,,5068.5,0.0,7
11459,0,572900,STARFRUIT,5065,22,,,,,5072,22,,,,,5068.5,0.0,7
11460,0,573000,STARFRUIT,5065,24,,,,,5072,24,,,,,5068.5,0.0,7
11462,0,573100,STARFRUIT,5065,29,,,,,5070,6,5072.0,29.0,,,5067.5,0.0,5
11464,0,573200,STARFRUIT,5066,2,5065.0,25.0,,,5072,27,,,,,5069.0,0.0,6
11467,0,573300,STARFRUIT,5071,1,5066.0,1.0,5065.0,28.0,5072,29,,,,,5071.5,0.0,1
11468,0,573400,STARFRUIT,5065,25,,,,,5070,1,5072.0,25.0,,,5067.5,0.0,5
11470,0,573500,STARFRUIT,5066,2,5065.0,29.0,,,5072,31,,,,,5069.0,0.0,6
11472,0,573600,STARFRUIT,5065,26,,,,,5070,5,5072.0,26.0,,,5067.5,0.0,5
11475,0,573700,STARFRUIT,5064,20,,,,,5072,20,,,,,5068.0,0.0,8
11476,0,573800,STARFRUIT,5070,1,5064.0,21.0,,,5072,21,,,,,5071.0,0.0,2
11478,0,573900,STARFRUIT,5064,21,,,,,5071,21,,,,,5067.5,0.0,7
11480,0,574000,STARFRUIT,5065,2,5064.0,30.0,,,5069,7,5071.0,32.0,,,5067.0,0.0,4
11483,0,574100,STARFRUIT,5064,23,,,,,5071,23,,,,,5067.5,0.0,7
11484,0,574200,STARFRUIT,5064,22,,,,,5069,3,5071.0,22.0,,,5066.5,0.0,5
11487,0,574300,STARFRUIT,5064,21,,,,,5070,1,5071.0,20.0,,,5067.0,0.0,6
11489,0,574400,STARFRUIT,5069,1,5064.0,29.0,,,5071,29,,,,,5070.0,0.0,2
11491,0,574500,STARFRUIT,5069,1,5064.0,27.0,,,5070,2,5071.0,25.0,,,5069.5,0.0,1
11492,0,574600,STARFRUIT,5065,21,,,,,5072,21,,,,,5068.5,0.0,7
11495,0,574700,STARFRUIT,5066,1,5065.0,30.0,,,5072,31,,,,,5069.0,0.0,6
11497,0,574800,STARFRUIT,5066,27,,,,,5073,27,,,,,5069.5,0.0,7
11499,0,574900,STARFRUIT,5067,1,5066.0,20.0,,,5073,21,,,,,5070.0,0.0,6
11500,0,575000,STARFRUIT,5066,27,,,,,5073,27,,,,,5069.5,0.0,7
11503,0,575100,STARFRUIT,5066,27,,,,,5067,5,5073.0,27.0,,,5066.5,0.0,1
11505,0,575200,STARFRUIT,5066,31,,,,,5073,31,,,,,5069.5,0.0,7
11507,0,575300,STARFRUIT,5066,21,,,,,5073,22,,,,,5069.5,0.0,7
11508,0,575400,STARFRUIT,5068,4,5067.0,22.0,,,5074,22,,,,,5071.0,0.0,6
11511,0,575500,STARFRUIT,5067,31,,,,,5073,2,5074.0,29.0,,,5070.0,0.0,6
11513,0,575600,STARFRUIT,5067,30,,,,,5074,30,,,,,5070.5,0.0,7
11515,0,575700,STARFRUIT,5067,22,,,,,5074,22,,,,,5070.5,0.0,7
11516,0,575800,STARFRUIT,5067,28,,,,,5072,2,5074.0,28.0,,,5069.5,0.0,5
11519,0,575900,STARFRUIT,5067,24,,,,,5074,24,,,,,5070.5,0.0,7
11521,0,576000,STARFRUIT,5068,6,5067.0,24.0,,,5073,1,5074.0,23.0,,,5070.5,0.0,5
11523,0,576100,STARFRUIT,5066,26,,,,,5074,26,,,,,5070.0,0.0,8
11524,0,576200,STARFRUIT,5071,1,5069.0,5.0,5066.0,29.0,5073,29,,,,,5072.0,0.0,2
11527,0,576300,STARFRUIT,5066,24,,,,,5072,1,5073.0,24.0,,,5069.0,0.0,6
11529,0,576400,STARFRUIT,5067,2,5066.0,29.0,,,5073,31,,,,,5070.0,0.0,6
11530,0,576500,STARFRUIT,5066,23,,,,,5074,23,,,,,5070.0,0.0,8
11533,0,576600,STARFRUIT,5066,24,,,,,5073,24,,,,,5069.5,0.0,7
11535,0,576700,STARFRUIT,5068,3,5066.0,6.0,5065.0,21.0,5072,21,,,,,5070.0,0.0,4
11537,0,576800,STARFRUIT,5066,2,5065.0,21.0,,,5071,5,5072.0,2.0,5073.0,21.0,5068.5,0.0,5
11538,0,576900,STARFRUIT,5066,23,,,,,5067,1,5071.0,7.0,5073.0,23.0,5066.5,0.0,1
11541,0,577000,STARFRUIT,5066,29,,,,,5073,29,,,,,5069.5,0.0,7
11543,0,577100,STARFRUIT,5065,24,,,,,5072,24,,,,,5068.5,0.0,7
11545,0,577200,STARFRUIT,5065,27,,,,,5072,27,,,,,5068.5,0.0,7
11546,0,577300,STARFRUIT,5064,24,,,,,5071,24,,,,,5067.5,0.0,7
11549,0,577400,STARFRUIT,5064,24,,,,,5069,7,5071.0,25.0,,,5066.5,0.0,5
11551,0,577500,STARFRUIT,5064,22,,,,,5069,3,5071.0,22.0,,,5066.5,0.0,5
11553,0,577600,STARFRUIT,5070,1,5065.0,2.0,5064.0,23.0,5071,25,,,,,5070.5,0.0,1
11554,0,577700,STARFRUIT,5064,25,,,,,5070,2,5071.0,23.0,,,5067.0,0.0,6
11557,0,577800,STARFRUIT,5063,23,,,,,5070,23,,,,,5066.5,0.0,7
11559,0,577900,STARFRUIT,5063,28,,,,,5070,28,,,,,5066.5,0.0,7
11561,0,578000,STARFRUIT,5064,1,5063.0,21.0,,,5068,1,5070.0,22.0,,,5066.0,0.0,4
11562,0,578100,STARFRUIT,5063,26,,,,,5070,26,,,,,5066.5,0.0,7
11565,0,578200,STARFRUIT,5066,2,5065.0,30.0,,,5071,1,5072.0,29.0,,,5068.5,0.0,5
11567,0,578300,STARFRUIT,5064,23,,,,,5065,1,5071.0,23.0,,,5064.5,0.0,1
11569,0,578400,STARFRUIT,5064,22,,,,,5071,22,,,,,5067.5,0.0,7
11570,0,578500,STARFRUIT,5064,30,,,,,5069,3,5070.0,1.0,5071.0,29.0,5066.5,0.0,5
11573,0,578600,STARFRUIT,5067,6,5064.0,30.0,,,5071,30,,,,,5069.0,0.0,4
11575,0,578700,STARFRUIT,5064,27,,,,,5069,8,5071.0,27.0,,,5066.5,0.0,5
11577,0,578800,STARFRUIT,5064,10,5063.0,27.0,,,5070,29,,,,,5067.0,0.0,6
11578,0,578900,STARFRUIT,5064,23,,,,,5070,2,5071.0,21.0,,,5067.0,0.0,6
11581,0,579000,STARFRUIT,5064,4,5063.0,31.0,,,5066,2,5070.0,31.0,,,5065.0,0.0,2
11583,0,579100,STARFRUIT,5064,2,5063.0,23.0,,,5070,25,,,,,5067.0,0.0,6
11585,0,579200,STARFRUIT,5064,8,5063.0,26.0,,,5070,26,,,,,5067.0,0.0,6
11586,0,579300,STARFRUIT,5063,28,,,,,5070,29,,,,,5066.5,0.0,7
11589,0,579400,STARFRUIT,5063,23,,,,,5070,23,,,,,5066.5,0.0,7
11591,0,579500,STARFRUIT,5063,24,,,,,5070,24,,,,,5066.5,0.0,7
11593,0,579600,STARFRUIT,5064,1,5063.0,20.0,,,5070,20,,,,,5067.0,0.0,6
11594,0,579700,STARFRUIT,5064,26,,,,,5071,26,,,,,5067.5,0.0,7
11597,0,579800,STARFRUIT,5069,1,5065.0,1.0,5064.0,23.0,5071,24,,,,,5070.0,0.0,2
11599,0,579900,STARFRUIT,5065,22,,,,,5071,1,5072.0,21.0,,,5068.0,0.0,6
11601,0,580000,STARFRUIT,5064,21,,,,,5070,6,5072.0,21.0,,,5067.0,0.0,6
11602,0,580100,STARFRUIT,5065,29,,,,,5071,2,5072.0,27.0,,,5068.0,0.0,6
11605,0,580200,STARFRUIT,5065,26,,,,,5072,26,,,,,5068.5,0.0,7
11607,0,580300,STARFRUIT,5068,4,5065.0,22.0,,,5072,22,,,,,5070.0,0.0,4
11609,0,580400,STARFRUIT,5065,24,,,,,5072,24,,,,,5068.5,0.0,7
11610,0,580500,STARFRUIT,5065,23,,,,,5066,1,5072.0,23.0,,,5065.5,0.0,1
11613,0,580600,STARFRUIT,5066,1,5065.0,27.0,,,5070,1,5072.0,28.0,,,5068.0,0.0,4
11615,0,580700,STARFRUIT,5064,24,,,,,5066,5,5071.0,24.0,,,5065.0,0.0,2
11616,0,580800,STARFRUIT,5070,1,5065.0,2.0,5064.0,29.0,5071,31,,,,,5070.5,0.0,1
11618,0,580900,STARFRUIT,5065,27,,,,,5072,27,,,,,5068.5,0.0,7
11620,0,581000,STARFRUIT,5066,26,,,,,5073,26,,,,,5069.5,0.0,7
11623,0,581100,STARFRUIT,5066,30,,,,,5073,30,,,,,5069.5,0.0,7
11624,0,581200,STARFRUIT,5065,26,,,,,5072,26,,,,,5068.5,0.0,7
11626,0,581300,STARFRUIT,5065,26,,,,,5072,26,,,,,5068.5,0.0,7
11628,0,581400,STARFRUIT,5065,31,,,,,5072,31,,,,,5068.5,0.0,7
11631,0,581500,STARFRUIT,5065,21,,,,,5070,1,5072.0,21.0,,,5067.5,0.0,5
11632,0,581600,STARFRUIT,5071,1,5065.0,27.0,,,5072,27,,,,,5071.5,0.0,1
11634,0,581700,STARFRUIT,5066,6,5065.0,23.0,,,5072,23,,,,,5069.0,0.0,6
11636,0,581800,STARFRUIT,5066,2,5065.0,23.0,,,5072,23,,,,,5069.0,0.0,6
11639,0,581900,STARFRUIT,5066,1,5065.0,20.0,,,5072,21,,,,,5069.0,0.0,6
11640,0,582000,STARFRUIT,5065,20,,,,,5066,1,5073.0,20.0,,,5065.5,0.0,1
11642,0,582100,STARFRUIT,5066,26,,,,,5073,26,,,,,5069.5,0.0,7
11644,0,582200,STARFRUIT,5066,26,,,,,5073,26,,,,,5069.5,0.0,7
11647,0,582300,STARFRUIT,5066,21,,,,,5073,21,,,,,5069.5,0.0,7
11648,0,582400,STARFRUIT,5066,30,,,,,5071,5,5073.0,30.0,,,5068.5,0.0,5
11650,0,582500,STARFRUIT,5067,7,5066.0,22.0,,,5073,22,,,,,5070.0,0.0,6
11652,0,582600,STARFRUIT,5066,25,,,,,5073,25,,,,,5069.5,0.0,7
11655,0,582700,STARFRUIT,5066,29,,,,,5067,1,5073.0,29.0,,,5066.5,0.0,1
11656,0,582800,STARFRUIT,5066,26,,,,,5073,26,,,,,5069.5,0.0,7
11658,0,582900,STARFRUIT,5067,22,,,,,5072,6,5073.0,1.0,5074.0,21.0,5069.5,0.0,5
11661,0,583000,STARFRUIT,5068,6,5067.0,21.0,,,5074,1,5075.0,21.0,,,5071.0,0.0,6
11663,0,583100,STARFRUIT,5067,20,,,,,5074,20,,,,,5070.5,0.0,7
11664,0,583200,STARFRUIT,5067,21,,,,,5068,1,5074.0,21.0,,,5067.5,0.0,1
11667,0,583300,STARFRUIT,5067,21,,,,,5074,21,,,,,5070.5,0.0,7
11669,0,583400,STARFRUIT,5067,23,,,,,5074,23,,,,,5070.5,0.0,7
11671,0,583500,STARFRUIT,5067,30,,,,,5074,30,,,,,5070.5,0.0,7
11672,0,583600,STARFRUIT,5067,26,,,,,5070,2,5072.0,4.0,5074.0,27.0,5068.5,0.0,3
11675,0,583700,STARFRUIT,5067,27,,,,,5074,27,,,,,5070.5,0.0,7
11677,0,583800,STARFRUIT,5067,25,,,,,5074,25,,,,,5070.5,0.0,7
11679,0,583900,STARFRUIT,5067,20,,,,,5074,21,,,,,5070.5,0.0,7
11680,0,584000,STARFRUIT,5067,24,,,,,5074,24,,,,,5070.5,0.0,7
11683,0,584100,STARFRUIT,5066,23,,,,,5073,23,,,,,5069.5,0.0,7
11685,0,584200,STARFRUIT,5067,26,,,,,5074,26,,,,,5070.5,0.0,7
11687,0,584300,STARFRUIT,5067,23,,,,,5074,23,,,,,5070.5,0.0,7
11688,0,584400,STARFRUIT,5067,23,,,,,5074,23,,,,,5070.5,0.0,7
11691,0,584500,STARFRUIT,5067,24,,,,,5074,24,,,,,5070.5,0.0,7
11693,0,584600,STARFRUIT,5068,3,5067.0,30.0,,,5074,30,,,,,5071.0,0.0,6
11695,0,584700,STARFRUIT,5068,3,5067.0,30.0,,,5073,1,5074.0,29.0,,,5070.5,0.0,5
11696,0,584800,STARFRUIT,5068,2,5067.0,24.0,,,5074,26,,,,,5071.0,0.0,6
11699,0,584900,STARFRUIT,5068,5,5067.0,24.0,,,5074,24,,,,,5071.0,0.0,6
11701,0,585000,STARFRUIT,5068,27,,,,,5073,3,5074.0,2.0,5075.0,25.0,5070.5,0.0,5
11702,0,585100,STARFRUIT,5068,21,,,,,5075,22,,,,,5071.5,0.0,7
11705,0,585200,STARFRUIT,5068,8,5067.0,21.0,,,5074,21,,,,,5071.0,0.0,6
11707,0,585300,STARFRUIT,5068,30,,,,,5075,30,,,,,5071.5,0.0,7
11709,0,585400,STARFRUIT,5069,1,5068.0,21.0,,,5075,1,5076.0,21.0,,,5072.0,0.0,6
11710,0,585500,STARFRUIT,5069,26,,,,,5076,26,,,,,5072.5,0.0,7
11713,0,585600,STARFRUIT,5069,29,,,,,5074,3,5076.0,29.0,,,5071.5,0.0,5
11715,0,585700,STARFRUIT,5070,6,5069.0,22.0,,,5076,22,,,,,5073.0,0.0,6
11717,0,585800,STARFRUIT,5069,25,,,,,5076,25,,,,,5072.5,0.0,7
11718,0,585900,STARFRUIT,5069,31,,,,,5072,6,5076.0,31.0,,,5070.5,0.0,3
11721,0,586000,STARFRUIT,5074,1,5068.0,27.0,,,5075,27,,,,,5074.5,0.0,1
11723,0,586100,STARFRUIT,5068,32,,,,,5075,32,,,,,5071.5,0.0,7
11725,0,586200,STARFRUIT,5069,25,,,,,5076,25,,,,,5072.5,0.0,7
11726,0,586300,STARFRUIT,5069,22,,,,,5076,22,,,,,5072.5,0.0,7
11729,0,586400,STARFRUIT,5070,6,5069.0,27.0,,,5076,27,,,,,5073.0,0.0,6
11731,0,586500,STARFRUIT,5069,24,,,,,5076,24,,,,,5072.5,0.0,7
11733,0,586600,STARFRUIT,5070,4,5069.0,26.0,,,5075,2,5076.0,24.0,,,5072.5,0.0,5
11734,0,586700,STARFRUIT,5068,26,,,,,5075,26,,,,,5071.5,0.0,7
11737,0,586800,STARFRUIT,5068,27,,,,,5073,4,5075.0,27.0,,,5070.5,0.0,5
11739,0,586900,STARFRUIT,5074,1,5068.0,32.0,,,5075,32,,,,,5074.5,0.0,1
11741,0,587000,STARFRUIT,5069,2,5068.0,26.0,,,5075,26,,,,,5072.0,0.0,6
11742,0,587100,STARFRUIT,5069,1,5068.0,30.0,,,5075,31,,,,,5072.0,0.0,6
11745,0,587200,STARFRUIT,5068,30,,,,,5075,30,,,,,5071.5,0.0,7
11747,0,587300,STARFRUIT,5074,1,5068.0,23.0,,,5075,23,,,,,5074.5,0.0,1
11749,0,587400,STARFRUIT,5068,24,,,,,5075,24,,,,,5071.5,0.0,7
